Total details with discrepancy/damage for session d1d3b0cd-08e4-4bae-af6d-6afa729b78cd: 288
165: I100235 | Nấm bào ngư xám                | HT: -4.5     | TT: 0        | Huy: 0        | Lệch: -4.5     | Ghi chú: "Tự động reset kho âm (không có trong Excel)"
166: I100278 | Cà rốt bào                     | HT: -4.4     | TT: 0        | Huy: 0        | Lệch: -4.4     | Ghi chú: "Tự động reset kho âm (không có trong Excel)"
167: I100040 | Cà rốt baby                    | HT: -1.4     | TT: 3        | Huy: 0        | Lệch: -4.4     | Ghi chú: "Điều chỉnh tăng từ Excel"
168: I100175 | Rau càng cua                   | HT: -3.7     | TT: 0        | Huy: 0.4      | Lệch: -4.1     | Ghi chú: "Điều chỉnh tăng từ Excel"
169: I100192 | Rau thơm các loại              | HT: -4       | TT: 0        | Huy: 0        | Lệch: -4       | Ghi chú: "Tự động reset kho âm (không có trong Excel)"
170: I100639 | Táo xanh                       | HT: -4       | TT: 0        | Huy: 0        | Lệch: -4       | Ghi chú: "Tự động reset kho âm (không có trong Excel)"
171: I100478 | Đu đủ chín                     | HT: -4       | TT: 0        | Huy: 0        | Lệch: -4       | Ghi chú: "Tự động reset kho âm (không có trong Excel)"
172: I100109 | Hành tím xay                   | HT: -4       | TT: 0        | Huy: 0        | Lệch: -4       | Ghi chú: "Tự động reset kho âm (không có trong Excel)"
173: I100837 | Hành tím bắc bào               | HT: -4       | TT: 0        | Huy: 0        | Lệch: -4       | Ghi chú: "Tự động reset kho âm (không có trong Excel)"
174: I100185 | Rau muống hạt                  | HT: -4       | TT: 0        | Huy: 0        | Lệch: -4       | Ghi chú: "Tự động reset kho âm (không có trong Excel)"
175: I100523 | Cải Kale                       | HT: -3.6     | TT: 0        | Huy: 0.3      | Lệch: -3.9     | Ghi chú: "Điều chỉnh tăng từ Excel"
176: I100031 | Bông súng                      | HT: -3.1     | TT: 0.3      | Huy: 0.5      | Lệch: -3.9     | Ghi chú: "Điều chỉnh tăng từ Excel"
177: I100169 | Ớt hiểm xay                    | HT: -3.8     | TT: 0        | Huy: 0        | Lệch: -3.8     | Ghi chú: "Tự động reset kho âm (không có trong Excel)"
178: I100064 | Củ cải đỏ (Radis)              | HT: -0.6     | TT: 3        | Huy: 0        | Lệch: -3.6     | Ghi chú: "Điều chỉnh tăng từ Excel"
179: I100222 | Tiêu xanh Tươi                 | HT: -3.2     | TT: 0.4      | Huy: 0        | Lệch: -3.6     | Ghi chú: "Điều chỉnh tăng từ Excel"
180: I100100 | Hành phi                       | HT: -3.5     | TT: 0        | Huy: 0        | Lệch: -3.5     | Ghi chú: "Tự động reset kho âm (không có trong Excel)"
181: I100470 | Dưa lưới                       | HT: -3.4     | TT: 0        | Huy: 0        | Lệch: -3.4     | Ghi chú: "Tự động reset kho âm (không có trong Excel)"
182: I100174 | Rau bù ngót                    | HT: -3.4     | TT: 0        | Huy: 0        | Lệch: -3.4     | Ghi chú: "Tự động reset kho âm (không có trong Excel)"
183: I100938 | GIÁ SẠCH                       | HT: -3.2     | TT: 0        | Huy: 0        | Lệch: -3.2     | Ghi chú: "Tự động reset kho âm (không có trong Excel)"
184: I100612 | Cà Chua Lớn                    | HT: 1.83     | TT: 5        | Huy: 0        | Lệch: -3.17    | Ghi chú: "Điều chỉnh tăng từ Excel"
185: I100180 | Rau diếp cá                    | HT: -3.1     | TT: 0        | Huy: 0        | Lệch: -3.1     | Ghi chú: "Tự động reset kho âm (không có trong Excel)"
186: I100923 | Hoa cúc tím                    | HT: -3       | TT: 0        | Huy: 0        | Lệch: -3       | Ghi chú: "Tự động reset kho âm (không có trong Excel)"
187: I100149 | Mít non                        | HT: -3       | TT: 0        | Huy: 0        | Lệch: -3       | Ghi chú: "Tự động reset kho âm (không có trong Excel)"
188: I101167 | Giá đậu nành                   | HT: -3       | TT: 0        | Huy: 0        | Lệch: -3       | Ghi chú: "Tự động reset kho âm (không có trong Excel)"
189: I100502 | Sương sáo                      | HT: -3       | TT: 0        | Huy: 0        | Lệch: -3       | Ghi chú: "Tự động reset kho âm (không có trong Excel)"
190: I100970 | Nấm mối đen                    | HT: -3       | TT: 0        | Huy: 0        | Lệch: -3       | Ghi chú: "Tự động reset kho âm (không có trong Excel)"
191: I100781 | Bạch quả không tách vỏ         | HT: -3       | TT: 0        | Huy: 0        | Lệch: -3       | Ghi chú: "Tự động reset kho âm (không có trong Excel)"
192: I100673 | Quýt Thái                      | HT: -3       | TT: 0        | Huy: 0        | Lệch: -3       | Ghi chú: "Tự động reset kho âm (không có trong Excel)"
193: I100257 | Bún nhuyễn                     | HT: -3       | TT: 0        | Huy: 0        | Lệch: -3       | Ghi chú: "Tự động reset kho âm (không có trong Excel)"
194: I100249 | Bánh hỏi                       | HT: -3       | TT: 0        | Huy: 0        | Lệch: -3       | Ghi chú: "Tự động reset kho âm (không có trong Excel)"
195: I100025 | Bông cải xanh Baby             | HT: -2.9     | TT: 0        | Huy: 0        | Lệch: -2.9     | Ghi chú: "Tự động reset kho âm (không có trong Excel)"
196: I100465 | Bơ trái                        | HT: -2.4     | TT: 0        | Huy: 0.4      | Lệch: -2.8     | Ghi chú: "Điều chỉnh tăng từ Excel"
197: I100471 | Chuối cau                      | HT: -2.8     | TT: 0        | Huy: 0        | Lệch: -2.8     | Ghi chú: "Tự động reset kho âm (không có trong Excel)"
198: I100079 | Đậu đũa xanh                   | HT: -2.7     | TT: 0        | Huy: 0        | Lệch: -2.7     | Ghi chú: "Tự động reset kho âm (không có trong Excel)"
199: I100171 | Ớt sừng xanh                   | HT: -1.3     | TT: 1.4      | Huy: 0        | Lệch: -2.7     | Ghi chú: "Điều chỉnh tăng từ Excel"
200: I100026 | Bông cải xanh ĐaLat            | HT: -2.6     | TT: 0        | Huy: 0        | Lệch: -2.6     | Ghi chú: "Tự động reset kho âm (không có trong Excel)"
201: I100110 | Hạt sen tươi                   | HT: -2.5     | TT: 0        | Huy: 0        | Lệch: -2.5     | Ghi chú: "Tự động reset kho âm (không có trong Excel)"
202: I100211 | Xà lách son Đà Lạt             | HT: -2.3     | TT: 0        | Huy: 0        | Lệch: -2.3     | Ghi chú: "Tự động reset kho âm (không có trong Excel)"
203: I100434 | Ếch                            | HT: -2.2     | TT: 0        | Huy: 0        | Lệch: -2.2     | Ghi chú: "Tự động reset kho âm (không có trong Excel)"
204: I100023 | Bông cải trắng ĐaLat           | HT: -2.1     | TT: 0        | Huy: 0        | Lệch: -2.1     | Ghi chú: "Tự động reset kho âm (không có trong Excel)"
205: I100481 | Dừa nạo                        | HT: -2       | TT: 0        | Huy: 0        | Lệch: -2       | Ghi chú: "Tự động reset kho âm (không có trong Excel)"
206: I100137 | Lá Giang (bó)                  | HT: -2       | TT: 0        | Huy: 0        | Lệch: -2       | Ghi chú: "Tự động reset kho âm (không có trong Excel)"
207: I100932 | z_Phí ship 40_z                | HT: -2       | TT: 0        | Huy: 0        | Lệch: -2       | Ghi chú: "Tự động reset kho âm (không có trong Excel)"
208: I100689 | Cải Cầu Vồng                   | HT: -2       | TT: 0        | Huy: 0        | Lệch: -2       | Ghi chú: "Tự động reset kho âm (không có trong Excel)"
209: I100268 | Mì Quảng                       | HT: -2       | TT: 0        | Huy: 0        | Lệch: -2       | Ghi chú: "Tự động reset kho âm (không có trong Excel)"
210: I100234 | Nấm bào ngư trắng              | HT: -2       | TT: 0        | Huy: 0        | Lệch: -2       | Ghi chú: "Tự động reset kho âm (không có trong Excel)"
211: I100504 | Táo đỏ Mỹ                      | HT: -2       | TT: 0        | Huy: 0        | Lệch: -2       | Ghi chú: "Tự động reset kho âm (không có trong Excel)"
212: I100662 | Tỏi lột sạch (cắt đầu)         | HT: -2       | TT: 0        | Huy: 0        | Lệch: -2       | Ghi chú: "Tự động reset kho âm (không có trong Excel)"
213: I100284 | Gừng gọt vỏ                    | HT: -2       | TT: 0        | Huy: 0        | Lệch: -2       | Ghi chú: "Tự động reset kho âm (không có trong Excel)"
214: I100146 | Măng vàng                      | HT: -2       | TT: 0        | Huy: 0        | Lệch: -2       | Ghi chú: "Tự động reset kho âm (không có trong Excel)"
215: I100196 | Rosemary (Hương thảo)          | HT: 0.4      | TT: 1.3      | Huy: 1        | Lệch: -1.9     | Ghi chú: "Điều chỉnh tăng từ Excel"
216: I100153 | Nghệ tươi                      | HT: -1.9     | TT: 0        | Huy: 0        | Lệch: -1.9     | Ghi chú: "Tự động reset kho âm (không có trong Excel)"
217: I100208 | Xà lách Radichio               | HT: -1.66    | TT: 0        | Huy: 0.2      | Lệch: -1.86    | Ghi chú: "Điều chỉnh tăng từ Excel"
218: I100212 | Xà lách Rocket                 | HT: -0.4     | TT: 1.3      | Huy: 0        | Lệch: -1.7     | Ghi chú: "Điều chỉnh tăng từ Excel"
219: I100178 | Rau dền                        | HT: -1.7     | TT: 0        | Huy: 0        | Lệch: -1.7     | Ghi chú: "Tự động reset kho âm (không có trong Excel)"
220: I100081 | Đậu rồng                       | HT: -1.4     | TT: 0.2      | Huy: 0        | Lệch: -1.6     | Ghi chú: "Điều chỉnh tăng từ Excel"
221: I100134 | Lá chanh Thái                  | HT: -0.6     | TT: 0.7      | Huy: 0.3      | Lệch: -1.6     | Ghi chú: "Điều chỉnh tăng từ Excel"
222: I100063 | Chuối chát                     | HT: -1.5     | TT: 0        | Huy: 0        | Lệch: -1.5     | Ghi chú: "Tự động reset kho âm (không có trong Excel)"
223: I100027 | Bông điên điển                 | HT: -1.5     | TT: 0        | Huy: 0        | Lệch: -1.5     | Ghi chú: "Tự động reset kho âm (không có trong Excel)"
224: I100653 | Cải Mầm(kg)                    | HT: -1.5     | TT: 0        | Huy: 0        | Lệch: -1.5     | Ghi chú: "Tự động reset kho âm (không có trong Excel)"
225: I100032 | Bông thiên lý                  | HT: -1.5     | TT: 0        | Huy: 0        | Lệch: -1.5     | Ghi chú: "Tự động reset kho âm (không có trong Excel)"
226: I100006 | Bắp mỹ hạt                     | HT: -1.4     | TT: 0        | Huy: 0        | Lệch: -1.4     | Ghi chú: "Tự động reset kho âm (không có trong Excel)"
227: I100139 | Lá lốt                         | HT: -1       | TT: 0.3      | Huy: 0        | Lệch: -1.3     | Ghi chú: "Điều chỉnh tăng từ Excel"
228: I100049 | Cải rổ                         | HT: 1.2      | TT: 0        | Huy: 2.5      | Lệch: -1.3     | Ghi chú: "Điều chỉnh giảm từ Excel"
229: I100176 | Rau đắng                       | HT: -1.3     | TT: 0        | Huy: 0        | Lệch: -1.3     | Ghi chú: "Tự động reset kho âm (không có trong Excel)"
230: I100127 | Khoai tây bi                   | HT: 10.7     | TT: 12       | Huy: 0        | Lệch: -1.3     | Ghi chú: "Điều chỉnh tăng từ Excel"
231: I100248 | Bánh Canh Bột Gạo              | HT: -1       | TT: 0        | Huy: 0        | Lệch: -1       | Ghi chú: "Tự động reset kho âm (không có trong Excel)"
232: I100491 | Mận                            | HT: -1       | TT: 0        | Huy: 0        | Lệch: -1       | Ghi chú: "Tự động reset kho âm (không có trong Excel)"
233: I101150 | Bún lá                         | HT: -1       | TT: 0        | Huy: 0        | Lệch: -1       | Ghi chú: "Tự động reset kho âm (không có trong Excel)"
234: I100839 | z_Phí Ship 50_z                | HT: -1       | TT: 0        | Huy: 0        | Lệch: -1       | Ghi chú: "Tự động reset kho âm (không có trong Excel)"
235: I100947 | z_Phí ship 25_z                | HT: -1       | TT: 0        | Huy: 0        | Lệch: -1       | Ghi chú: "Tự động reset kho âm (không có trong Excel)"
236: I100093 | Giá lặt                        | HT: -1       | TT: 0        | Huy: 0        | Lệch: -1       | Ghi chú: "Tự động reset kho âm (không có trong Excel)"
237: I100188 | Rau nước mát                   | HT: -1       | TT: 0        | Huy: 0        | Lệch: -1       | Ghi chú: "Tự động reset kho âm (không có trong Excel)"
238: I100882 | Mì gói kg                      | HT: -1       | TT: 0        | Huy: 0        | Lệch: -1       | Ghi chú: "Tự động reset kho âm (không có trong Excel)"
239: I100231 | Tỏi phi                        | HT: -1       | TT: 0        | Huy: 0        | Lệch: -1       | Ghi chú: "Tự động reset kho âm (không có trong Excel)"
240: I100592 | Giá lặt (2 đầu)                | HT: -0.9     | TT: 0        | Huy: 0        | Lệch: -0.9     | Ghi chú: "Tự động reset kho âm (không có trong Excel)"
241: I100466 | Thanh long ruột đỏ             | HT: -0.8     | TT: 0        | Huy: 0        | Lệch: -0.8     | Ghi chú: "Tự động reset kho âm (không có trong Excel)"
242: I100635 | Nấm linh chi nâu (kg)          | HT: -0.75    | TT: 0        | Huy: 0        | Lệch: -0.75    | Ghi chú: "Tự động reset kho âm (không có trong Excel)"
243: I100472 | Chuối chín                     | HT: -0.7     | TT: 0        | Huy: 0        | Lệch: -0.7     | Ghi chú: "Tự động reset kho âm (không có trong Excel)"
244: I100133 | Lá chanh                       | HT: -0.56    | TT: 0        | Huy: 0        | Lệch: -0.56    | Ghi chú: "Tự động reset kho âm (không có trong Excel)"
245: I100106 | Hành tím bào                   | HT: -0.5     | TT: 0        | Huy: 0        | Lệch: -0.5     | Ghi chú: "Tự động reset kho âm (không có trong Excel)"
246: I100475 | Chuối xanh                     | HT: 0        | TT: 0.5      | Huy: 0        | Lệch: -0.5     | Ghi chú: "Điều chỉnh tăng từ Excel"
247: I100162 | Nha đam                        | HT: -0.5     | TT: 0        | Huy: 0        | Lệch: -0.5     | Ghi chú: "Tự động reset kho âm (không có trong Excel)"
248: I100921 | Nấm linh chi trắng (kg)        | HT: -0.5     | TT: 0        | Huy: 0        | Lệch: -0.5     | Ghi chú: "Tự động reset kho âm (không có trong Excel)"
249: I100726 | Bánh đa mè                     | HT: -0.5     | TT: 0        | Huy: 0        | Lệch: -0.5     | Ghi chú: "Tự động reset kho âm (không có trong Excel)"
250: I100533 | Củ nén                         | HT: -0.5     | TT: 0        | Huy: 0        | Lệch: -0.5     | Ghi chú: "Tự động reset kho âm (không có trong Excel)"
251: I100510 | Xoài thái                      | HT: 0        | TT: 0.5      | Huy: 0        | Lệch: -0.5     | Ghi chú: "Điều chỉnh tăng từ Excel"
252: I100362 | Mè trắng                       | HT: -0.5     | TT: 0        | Huy: 0        | Lệch: -0.5     | Ghi chú: "Tự động reset kho âm (không có trong Excel)"
253: I100197 | Sả bào                         | HT: -0.5     | TT: 0        | Huy: 0        | Lệch: -0.5     | Ghi chú: "Tự động reset kho âm (không có trong Excel)"
254: I100048 | Cải nhún                       | HT: -0.5     | TT: 0        | Huy: 0        | Lệch: -0.5     | Ghi chú: "Tự động reset kho âm (không có trong Excel)"
255: I100325 | Đậu phộng rang                 | HT: -0.5     | TT: 0        | Huy: 0        | Lệch: -0.5     | Ghi chú: "Tự động reset kho âm (không có trong Excel)"
256: I100131 | Lá cari                        | HT: -0.3     | TT: 0        | Huy: 0        | Lệch: -0.3     | Ghi chú: "Tự động reset kho âm (không có trong Excel)"
257: I100102 | Hành tây tím                   | HT: 16.7     | TT: 17       | Huy: 0        | Lệch: -0.3     | Ghi chú: "Điều chỉnh tăng từ Excel"
258: I100115 | Kèo nèo                        | HT: -0.2     | TT: 0        | Huy: 0        | Lệch: -0.2     | Ghi chú: "Tự động reset kho âm (không có trong Excel)"
259: I100054 | Cải xanh con                   | HT: -0.2     | TT: 0        | Huy: 0        | Lệch: -0.2     | Ghi chú: "Tự động reset kho âm (không có trong Excel)"
260: I100140 | Lá mơ                          | HT: 0.4      | TT: 0.5      | Huy: 0        | Lệch: -0.1     | Ghi chú: "Điều chỉnh tăng từ Excel"
261: I100130 | Lá bưởi                        | HT: -0.1     | TT: 0        | Huy: 0        | Lệch: -0.1     | Ghi chú: "Tự động reset kho âm (không có trong Excel)"
262: I100028 | Bông hẹ                        | HT: -0.1     | TT: 0        | Huy: 0        | Lệch: -0.1     | Ghi chú: "Tự động reset kho âm (không có trong Excel)"
263: I100875 | NHO ĐEN KHÔNG HẠT              | HT: -0.05    | TT: 0        | Huy: 0        | Lệch: -0.05    | Ghi chú: "Tự động reset kho âm (không có trong Excel)"
264: I100193 | Thyme (Xạ Hương)               | HT: 0.8      | TT: 0.7      | Huy: 0        | Lệch: 0.1      | Ghi chú: "Điều chỉnh giảm từ Excel"
265: I100477 | Dâu tây ĐL                     | HT: 0.4      | TT: 0.3      | Huy: 0        | Lệch: 0.1      | Ghi chú: "Điều chỉnh giảm từ Excel"
266: I100172 | Quế tây                        | HT: 2.1      | TT: 2        | Huy: 0        | Lệch: 0.1      | Ghi chú: "Điều chỉnh giảm từ Excel"
267: I100517 | Lá é                           | HT: 0.8      | TT: 0.7      | Huy: 0        | Lệch: 0.1      | Ghi chú: "Điều chỉnh giảm từ Excel"
268: I100228 | Tỏi củ                         | HT: 3.2      | TT: 3        | Huy: 0        | Lệch: 0.2      | Ghi chú: "Điều chỉnh giảm từ Excel"
269: I100405 | Đậu Hà Lan                     | HT: 1.2      | TT: 0.5      | Huy: 0.4      | Lệch: 0.3      | Ghi chú: "Điều chỉnh giảm từ Excel"
270: I100507 | Thanh long ruột trắng          | HT: 3.32     | TT: 3        | Huy: 0        | Lệch: 0.32     | Ghi chú: "Điều chỉnh giảm từ Excel"
271: I100521 | Dưa leo baby                   | HT: 3.5      | TT: 3        | Huy: 0        | Lệch: 0.5      | Ghi chú: "Điều chỉnh giảm từ Excel"
272: I100625 | Cà chua Beef                   | HT: 2.6      | TT: 2        | Huy: 0        | Lệch: 0.6      | Ghi chú: "Điều chỉnh giảm từ Excel"
273: I100042 | Cà tím                         | HT: 19.5     | TT: 18.7     | Huy: 0        | Lệch: 0.8      | Ghi chú: "Điều chỉnh giảm từ Excel"
274: I100634 | Nấm hải sản (kg)               | HT: 32       | TT: 31       | Huy: 0        | Lệch: 1        | Ghi chú: "Điều chỉnh giảm từ Excel"
275: I100645 | Măng tây xanh (lớn)            | HT: 4        | TT: 2.5      | Huy: 0        | Lệch: 1.5      | Ghi chú: "Điều chỉnh giảm từ Excel"
276: I100068 | Củ dền lớn                     | HT: 18.32    | TT: 15.5     | Huy: 0        | Lệch: 2.82     | Ghi chú: "Điều chỉnh giảm từ Excel"
277: I100469 | Cam vàng                       | HT: 6.71     | TT: 3.5      | Huy: 0        | Lệch: 3.21     | Ghi chú: "Điều chỉnh giảm từ Excel"
278: I100242 | Nấm linh chi trắng - hộp (125g) | HT: 100      | TT: 96       | Huy: 0        | Lệch: 4        | Ghi chú: "Điều chỉnh giảm từ Excel"
279: I100241 | Nấm linh chi đen (125g)        | HT: 81       | TT: 77       | Huy: 0        | Lệch: 4        | Ghi chú: "Điều chỉnh giảm từ Excel"
280: I100060 | Chanh không hạt                | HT: 15.5     | TT: 8.4      | Huy: 3        | Lệch: 4.1      | Ghi chú: "Điều chỉnh giảm từ Excel"
281: I100050 | Cải sậy                        | HT: 9        | TT: 3.7      | Huy: 0        | Lệch: 5.3      | Ghi chú: "Điều chỉnh giảm từ Excel"
282: I100236 | Nấm đông cô tươi               | HT: 21.25    | TT: 15.5     | Huy: 0        | Lệch: 5.75     | Ghi chú: "Điều chỉnh giảm từ Excel"
283: I100350 | Khoai tây (lỡ)                 | HT: 16.8     | TT: 7        | Huy: 0        | Lệch: 9.8      | Ghi chú: "Điều chỉnh giảm từ Excel"
284: I100240 | Nấm kim châm tươi              | HT: 28       | TT: 15       | Huy: 1.8      | Lệch: 11.2     | Ghi chú: "Điều chỉnh giảm từ Excel"
285: I100274 | Trứng vịt                      | HT: 90       | TT: 18       | Huy: 0        | Lệch: 72       | Ghi chú: "Điều chỉnh giảm từ Excel"
286: I100220 | Thơm trái xanh                 | HT: 243      | TT: 160      | Huy: 2        | Lệch: 81       | Ghi chú: "Điều chỉnh giảm từ Excel"
287: I100270 | Trứng bắc thảo                 | HT: 222      | TT: 122      | Huy: 0        | Lệch: 100      | Ghi chú: "Điều chỉnh giảm từ Excel"
288: I100008 | Bắp mỹ trái (Loại 1)           | HT: 468      | TT: 300      | Huy: 2        | Lệch: 166      | Ghi chú: "Điều chỉnh giảm từ Excel"
